instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
370,3,6,ppo,200,False,200,,16,,,0.139654
380,3,6,ppo,200,False,200,,16,,,0.124405
390,3,6,ppo,200,False,200,,16,,,0.123333
400,3,6,ppo,200,False,200,,16,,,0.115625
410,3,6,ppo,200,False,200,,16,,,0.113262
412,3,7,ppo,200,False,200,,17,,,0.106507
422,3,7,ppo,200,False,200,,17,,,0.106346
432,3,7,ppo,200,False,200,,17,,,0.109688
442,3,7,ppo,200,False,200,,17,,,0.107757
452,3,7,ppo,200,False,200,,17,,,0.104701
462,3,7,ppo,200,False,200,,17,,,0.10635
472,3,7,ppo,200,False,200,,17,,,0.11004
482,3,7,ppo,200,False,200,,17,,,0.110043
492,3,7,ppo,200,False,200,,17,,,0.114658
502,3,7,ppo,200,False,200,,17,,,0.110745
510,4,1,ppo,200,False,200,,13,,,0.110915
512,4,2,ppo,200,False,200,,14,,,0.110726
514,4,3,ppo,200,False,200,,15,,,0.112261
516,4,4,ppo,200,False,200,,16,,,0.110223
522,4,5,ppo,200,False,200,,17,,,0.114827
532,4,5,ppo,200,False,200,,17,,,0.140128
540,4,6,ppo,200,False,200,,18,,,0.129251
550,4,6,ppo,200,False,200,,18,,,0.115107
560,4,6,ppo,200,False,200,,18,,,0.121146
570,4,6,ppo,200,False,200,,18,,,0.124827
580,4,6,ppo,200,False,200,,18,,,0.116745
582,4,7,ppo,200,False,200,,19,,,0.126123
592,4,7,ppo,200,False,200,,19,,,0.12002
602,4,7,ppo,200,False,200,,19,,,0.108297
612,4,7,ppo,200,False,200,,19,,,0.099933
622,4,7,ppo,200,False,200,,19,,,0.111176
632,4,7,ppo,200,False,200,,19,,,0.131557
642,4,7,ppo,200,False,200,,19,,,0.128116
652,4,7,ppo,200,False,200,,19,,,0.134325
662,4,7,ppo,200,False,200,,19,,,0.120749
672,4,7,ppo,200,False,200,,19,,,0.109702
680,5,1,ppo,200,False,200,,15,,,0.116321
682,5,2,ppo,200,False,200,,16,,,0.114245
684,5,3,ppo,200,False,200,,17,,,0.124284
686,5,4,ppo,200,False,200,,18,,,0.127234
692,5,5,ppo,200,False,200,,19,,,0.127135
702,5,5,ppo,200,False,200,,19,,,0.12665
710,5,6,ppo,200,False,200,,20,,,0.129212
720,5,6,ppo,200,False,200,,20,,,0.126348
730,5,6,ppo,200,False,200,,20,,,0.128861
740,5,6,ppo,200,False,200,,20,,,0.131516
750,5,6,ppo,200,False,200,,20,,,0.125764
752,5,7,ppo,200,False,200,,21,,,0.126473
762,5,7,ppo,200,False,200,,21,,,0.12999
772,5,7,ppo,200,False,200,,21,,,0.127781
782,5,7,ppo,200,False,200,,21,,,0.125657
792,5,7,ppo,200,False,200,,21,,,0.110429
802,5,7,ppo,200,False,200,,21,,,0.117856
812,5,7,ppo,200,False,200,,21,,,0.129175
822,5,7,ppo,200,False,200,,21,,,0.120812
832,5,7,ppo,200,False,200,,21,,,0.107828
842,5,7,ppo,200,False,200,,21,,,0.121054
850,6,1,ppo,200,False,200,,17,,,0.118032
852,6,2,ppo,200,False,200,,18,,,0.10797
854,6,3,ppo,200,False,200,,19,,,0.107698
856,6,4,ppo,200,False,200,,20,,,0.105676
862,6,5,ppo,200,False,200,,21,,,0.108855
872,6,5,ppo,200,False,200,,21,,,0.113834
880,6,6,ppo,200,False,200,,22,,,0.128806
890,6,6,ppo,200,False,200,,22,,,0.131091
900,6,6,ppo,200,False,200,,22,,,0.134383
910,6,6,ppo,200,False,200,,22,,,0.12999
920,6,6,ppo,200,False,200,,22,,,0.18387
922,6,7,ppo,200,False,200,,23,,,0.131181
932,6,7,ppo,200,False,200,,23,,,0.129316
942,6,7,ppo,200,False,200,,23,,,0.113813
952,6,7,ppo,200,False,200,,23,,,0.108498
962,6,7,ppo,200,False,200,,23,,,0.114504
972,6,7,ppo,200,False,200,,23,,,0.115958
982,6,7,ppo,200,False,200,,23,,,0.113197
992,6,7,ppo,200,False,200,,23,,,0.109265
1002,6,7,ppo,200,False,200,,23,,,0.10969
1012,6,7,ppo,200,False,200,,23,,,0.116239
1020,7,1,ppo,200,False,200,,19,,,0.115009
1022,7,2,ppo,200,False,200,,20,,,0.109415
1024,7,3,ppo,200,False,200,,21,,,0.106897
1026,7,4,ppo,200,False,200,,22,,,0.107972
1032,7,5,ppo,200,False,200,,23,,,0.113689
1042,7,5,ppo,200,False,200,,23,,,0.115103
1050,7,6,ppo,200,False,200,,24,,,0.123227
1060,7,6,ppo,200,False,200,,24,,,0.118232
1070,7,6,ppo,200,False,200,,24,,,0.110652
1080,7,6,ppo,200,False,200,,24,,,0.116924
1090,7,6,ppo,200,False,200,,24,,,0.109766
1092,7,7,ppo,200,False,200,,25,,,0.109892
1102,7,7,ppo,200,False,200,,25,,,0.110572
1112,7,7,ppo,200,False,200,,25,,,0.113001
1122,7,7,ppo,200,False,200,,25,,,0.109486
1132,7,7,ppo,200,False,200,,25,,,0.112918
1142,7,7,ppo,200,False,200,,25,,,0.111281
1152,7,7,ppo,200,False,200,,25,,,0.111316
1162,7,7,ppo,200,False,200,,25,,,0.110803
1172,7,7,ppo,200,False,200,,25,,,0.111166
1182,7,7,ppo,200,False,200,,25,,,0.110608
