instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
680,5,1,ppo_stochastic,200,False,200,,15,,,0.384803
682,5,2,ppo_stochastic,200,False,200,,16,,,0.381703
684,5,3,ppo_stochastic,200,False,200,,17,,,0.37949
686,5,4,ppo_stochastic,200,False,200,,18,,,0.389205
692,5,5,ppo_stochastic,200,False,200,,19,,,0.385598
702,5,5,ppo_stochastic,200,False,200,,19,,,0.356995
710,5,6,ppo_stochastic,200,False,200,,20,,,0.380731
720,5,6,ppo_stochastic,200,False,200,,20,,,0.380936
730,5,6,ppo_stochastic,200,False,200,,20,,,0.366294
740,5,6,ppo_stochastic,200,False,200,,20,,,0.382881
750,5,6,ppo_stochastic,200,False,200,,20,,,0.386483
752,5,7,ppo_stochastic,200,False,200,,21,,,0.373093
762,5,7,ppo_stochastic,200,False,200,,21,,,0.379208
772,5,7,ppo_stochastic,200,False,200,,21,,,0.380161
782,5,7,ppo_stochastic,200,False,200,,21,,,0.381677
792,5,7,ppo_stochastic,200,False,200,,21,,,0.379088
802,5,7,ppo_stochastic,200,False,200,,21,,,0.375753
812,5,7,ppo_stochastic,200,False,200,,21,,,0.361753
822,5,7,ppo_stochastic,200,False,200,,21,,,0.377811
832,5,7,ppo_stochastic,200,False,200,,21,,,0.377573
842,5,7,ppo_stochastic,200,False,200,,21,,,0.375761
850,6,1,ppo_stochastic,200,False,200,,17,,,0.381301
852,6,2,ppo_stochastic,200,False,200,,18,,,0.384953
854,6,3,ppo_stochastic,200,False,200,,19,,,0.379937
856,6,4,ppo_stochastic,200,False,200,,20,,,0.380246
862,6,5,ppo_stochastic,200,False,200,,21,,,0.372396
872,6,5,ppo_stochastic,200,False,200,,21,,,0.38206
880,6,6,ppo_stochastic,200,False,200,,22,,,0.372974
890,6,6,ppo_stochastic,200,False,200,,22,,,0.368965
900,6,6,ppo_stochastic,200,False,200,,22,,,0.377522
910,6,6,ppo_stochastic,200,False,200,,22,,,0.383759
920,6,6,ppo_stochastic,200,False,200,,22,,,0.422687
922,6,7,ppo_stochastic,200,False,200,,23,,,0.374741
932,6,7,ppo_stochastic,200,False,200,,23,,,0.384648
942,6,7,ppo_stochastic,200,False,200,,23,,,0.385112
952,6,7,ppo_stochastic,200,False,200,,23,,,0.369322
962,6,7,ppo_stochastic,200,False,200,,23,,,0.379317
972,6,7,ppo_stochastic,200,False,200,,23,,,0.376529
982,6,7,ppo_stochastic,200,False,200,,23,,,0.370348
992,6,7,ppo_stochastic,200,False,200,,23,,,0.382663
1002,6,7,ppo_stochastic,200,False,200,,23,,,0.384632
1012,6,7,ppo_stochastic,200,False,200,,23,,,0.378341
1020,7,1,ppo_stochastic,200,False,200,,19,,,0.387679
1022,7,2,ppo_stochastic,200,False,200,,20,,,0.380052
1024,7,3,ppo_stochastic,200,False,200,,21,,,0.377495
1026,7,4,ppo_stochastic,200,False,200,,22,,,0.39193
1032,7,5,ppo_stochastic,200,False,200,,23,,,0.359111
1042,7,5,ppo_stochastic,200,False,200,,23,,,0.379646
1050,7,6,ppo_stochastic,200,False,200,,24,,,0.378837
1060,7,6,ppo_stochastic,200,False,200,,24,,,0.376966
1070,7,6,ppo_stochastic,200,True,17,17,24,24,0,0.032741
1080,7,6,ppo_stochastic,200,False,200,,24,,,0.37314
1090,7,6,ppo_stochastic,200,False,200,,24,,,0.381867
1092,7,7,ppo_stochastic,200,False,200,,25,,,0.382171
1102,7,7,ppo_stochastic,200,False,200,,25,,,0.37288
1112,7,7,ppo_stochastic,200,False,200,,25,,,0.39995
1122,7,7,ppo_stochastic,200,False,200,,25,,,0.377143
1132,7,7,ppo_stochastic,200,False,200,,25,,,0.378366
1142,7,7,ppo_stochastic,200,False,200,,25,,,0.375547
1152,7,7,ppo_stochastic,200,False,200,,25,,,0.371752
1162,7,7,ppo_stochastic,200,False,200,,25,,,0.378993
1172,7,7,ppo_stochastic,200,False,200,,25,,,0.378306
1182,7,7,ppo_stochastic,200,False,200,,25,,,0.374665
