instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
292,2,7,ppo_stochastic,200,False,200,,15,,,0.373006
302,2,7,ppo_stochastic,200,False,200,,15,,,0.462442
312,2,7,ppo_stochastic,200,False,200,,15,,,0.420876
322,2,7,ppo_stochastic,200,False,200,,15,,,0.503694
332,2,7,ppo_stochastic,200,False,200,,15,,,0.416615
340,3,1,ppo_stochastic,200,False,200,,11,,,0.382024
342,3,2,ppo_stochastic,200,False,200,,12,,,0.448456
344,3,3,ppo_stochastic,200,False,200,,13,,,0.502978
346,3,4,ppo_stochastic,200,False,200,,14,,,0.444735
352,3,5,ppo_stochastic,200,False,200,,15,,,0.380466
362,3,5,ppo_stochastic,200,False,200,,15,,,0.385446
370,3,6,ppo_stochastic,200,False,200,,16,,,0.47288
380,3,6,ppo_stochastic,200,False,200,,16,,,0.414281
390,3,6,ppo_stochastic,200,False,200,,16,,,0.389135
400,3,6,ppo_stochastic,200,False,200,,16,,,0.416015
410,3,6,ppo_stochastic,200,False,200,,16,,,0.369871
412,3,7,ppo_stochastic,200,False,200,,17,,,0.388308
422,3,7,ppo_stochastic,200,False,200,,17,,,0.405715
432,3,7,ppo_stochastic,200,False,200,,17,,,0.400984
442,3,7,ppo_stochastic,200,False,200,,17,,,0.384392
452,3,7,ppo_stochastic,200,False,200,,17,,,0.38565
462,3,7,ppo_stochastic,200,False,200,,17,,,0.402597
472,3,7,ppo_stochastic,200,False,200,,17,,,0.501258
482,3,7,ppo_stochastic,200,False,200,,17,,,0.400804
492,3,7,ppo_stochastic,200,False,200,,17,,,0.413173
502,3,7,ppo_stochastic,200,False,200,,17,,,0.369608
510,4,1,ppo_stochastic,200,True,5,5,13,13,0,0.00896
512,4,2,ppo_stochastic,200,False,200,,14,,,0.404438
514,4,3,ppo_stochastic,200,False,200,,15,,,0.382576
516,4,4,ppo_stochastic,200,False,200,,16,,,0.374875
522,4,5,ppo_stochastic,200,False,200,,17,,,0.371906
532,4,5,ppo_stochastic,200,False,200,,17,,,0.372316
540,4,6,ppo_stochastic,200,False,200,,18,,,0.452927
550,4,6,ppo_stochastic,200,False,200,,18,,,0.398117
560,4,6,ppo_stochastic,200,False,200,,18,,,0.444576
570,4,6,ppo_stochastic,200,False,200,,18,,,0.442215
580,4,6,ppo_stochastic,200,False,200,,18,,,0.409689
582,4,7,ppo_stochastic,200,False,200,,19,,,0.446608
592,4,7,ppo_stochastic,200,False,200,,19,,,0.408621
602,4,7,ppo_stochastic,200,False,200,,19,,,0.522411
612,4,7,ppo_stochastic,200,False,200,,19,,,0.441521
622,4,7,ppo_stochastic,200,False,200,,19,,,0.399966
632,4,7,ppo_stochastic,200,False,200,,19,,,0.511508
642,4,7,ppo_stochastic,200,False,200,,19,,,0.472854
652,4,7,ppo_stochastic,200,False,200,,19,,,0.39178
662,4,7,ppo_stochastic,200,False,200,,19,,,0.468568
672,4,7,ppo_stochastic,200,False,200,,19,,,0.397253
680,5,1,ppo_stochastic,200,False,200,,15,,,0.3866
682,5,2,ppo_stochastic,200,False,200,,16,,,0.428464
684,5,3,ppo_stochastic,200,False,200,,17,,,0.450279
686,5,4,ppo_stochastic,200,False,200,,18,,,0.414207
692,5,5,ppo_stochastic,200,False,200,,19,,,0.382451
702,5,5,ppo_stochastic,200,False,200,,19,,,0.526321
710,5,6,ppo_stochastic,200,False,200,,20,,,0.386466
720,5,6,ppo_stochastic,200,False,200,,20,,,0.386496
730,5,6,ppo_stochastic,200,False,200,,20,,,0.398129
740,5,6,ppo_stochastic,200,False,200,,20,,,0.46293
750,5,6,ppo_stochastic,200,False,200,,20,,,0.878972
752,5,7,ppo_stochastic,200,False,200,,21,,,0.401873
762,5,7,ppo_stochastic,200,False,200,,21,,,0.853335
772,5,7,ppo_stochastic,200,False,200,,21,,,0.518941
782,5,7,ppo_stochastic,200,False,200,,21,,,0.45501
792,5,7,ppo_stochastic,200,False,200,,21,,,0.385325
802,5,7,ppo_stochastic,200,False,200,,21,,,0.451372
812,5,7,ppo_stochastic,200,False,200,,21,,,0.411665
822,5,7,ppo_stochastic,200,False,200,,21,,,0.492733
832,5,7,ppo_stochastic,200,False,200,,21,,,0.55545
842,5,7,ppo_stochastic,200,False,200,,21,,,0.391339
850,6,1,ppo_stochastic,200,False,200,,17,,,0.566188
852,6,2,ppo_stochastic,200,False,200,,18,,,0.57017
854,6,3,ppo_stochastic,200,False,200,,19,,,0.509603
856,6,4,ppo_stochastic,200,False,200,,20,,,0.861732
862,6,5,ppo_stochastic,200,False,200,,21,,,0.393844
872,6,5,ppo_stochastic,200,False,200,,21,,,0.451225
880,6,6,ppo_stochastic,200,False,200,,22,,,0.455193
890,6,6,ppo_stochastic,200,False,200,,22,,,0.385737
900,6,6,ppo_stochastic,200,False,200,,22,,,0.470974
910,6,6,ppo_stochastic,200,False,200,,22,,,0.40776
920,6,6,ppo_stochastic,200,False,200,,22,,,0.820762
922,6,7,ppo_stochastic,200,False,200,,23,,,0.488528
932,6,7,ppo_stochastic,200,False,200,,23,,,0.386361
942,6,7,ppo_stochastic,200,False,200,,23,,,0.397082
952,6,7,ppo_stochastic,200,False,200,,23,,,0.411337
962,6,7,ppo_stochastic,200,False,200,,23,,,0.56023
972,6,7,ppo_stochastic,200,False,200,,23,,,0.915893
982,6,7,ppo_stochastic,200,False,200,,23,,,0.51493
992,6,7,ppo_stochastic,200,False,200,,23,,,0.495191
1002,6,7,ppo_stochastic,200,False,200,,23,,,0.423418
1012,6,7,ppo_stochastic,200,False,200,,23,,,0.411872
1020,7,1,ppo_stochastic,200,False,200,,19,,,0.416023
1022,7,2,ppo_stochastic,200,False,200,,20,,,0.399981
1024,7,3,ppo_stochastic,200,False,200,,21,,,0.383815
1026,7,4,ppo_stochastic,200,False,200,,22,,,0.391034
1032,7,5,ppo_stochastic,200,False,200,,23,,,0.554285
1042,7,5,ppo_stochastic,200,False,200,,23,,,0.414026
1050,7,6,ppo_stochastic,200,False,200,,24,,,0.511256
1060,7,6,ppo_stochastic,200,False,200,,24,,,0.420058
1070,7,6,ppo_stochastic,200,False,200,,24,,,0.44087
1080,7,6,ppo_stochastic,200,False,200,,24,,,0.454975
1090,7,6,ppo_stochastic,200,False,200,,24,,,0.407324
1092,7,7,ppo_stochastic,200,False,200,,25,,,0.458728
1102,7,7,ppo_stochastic,200,False,200,,25,,,0.429647
1112,7,7,ppo_stochastic,200,False,200,,25,,,0.460572
1122,7,7,ppo_stochastic,200,False,200,,25,,,0.548986
1132,7,7,ppo_stochastic,200,False,200,,25,,,0.408021
1142,7,7,ppo_stochastic,200,False,200,,25,,,0.383043
1152,7,7,ppo_stochastic,200,False,200,,25,,,0.404227
1162,7,7,ppo_stochastic,200,False,200,,25,,,0.457719
1172,7,7,ppo_stochastic,200,False,200,,25,,,0.504192
1182,7,7,ppo_stochastic,200,False,200,,25,,,0.438909
